date,AA_ret,AA_vol,AIG_ret,AIG_vol,AXP_ret,AXP_vol,BA_ret,BA_vol,BAC_ret,BAC_vol,C_ret,C_vol,CAT_ret,CAT_vol,CVX_ret,CVX_vol,DD_ret,DD_vol,DIS_ret,DIS_vol,GE_ret,GE_vol,GM_ret,GM_vol,HD_ret,HD_vol,IBM_ret,IBM_vol,INTC_ret,INTC_vol,JNJ_ret,JNJ_vol,JPM_ret,JPM_vol,KO_ret,KO_vol,MCD_ret,MCD_vol,MMM_ret,MMM_vol,MRK_ret,MRK_vol,MSFT_ret,MSFT_vol,PG_ret,PG_vol,SPY_ret,SPY_vol,T_ret,T_vol,UTX_ret,UTX_vol,VZ_ret,VZ_vol,WMT_ret,WMT_vol,XOM_ret,XOM_vol,SPY_vol_t+1
2002-01-02,-0.7830017805099487,3.2236688137054443,-1.0501773357391355,2.014177083969116,0.5873321294784546,2.7427175045013428,-1.1482380628585815,2.160015344619751,1.0536495447158811,1.4438782930374146,1.9402707815170288,2.804180860519409,-1.365537166595459,2.895003318786621,-0.290567934513092,1.830000042915344,0.0233344994485378,2.6821072101593018,2.504265069961548,3.7713356018066406,1.6000341176986694,3.469731330871582,-0.1026167348027229,2.533757209777832,-1.3023072481155396,2.697570323944092,0.6282050609588623,2.159021139144897,3.37500262260437,5.014800548553467,-0.3060706257820129,2.7634193897247314,-0.6323044896125793,2.560760498046875,1.4846508502960205,1.9379161596298216,-0.0377857536077499,2.42907977104187,0.1792803704738617,2.1949715614318848,0.9590381979942322,2.471765279769897,0.5383592844009399,4.1433939933776855,1.3595376014709473,1.8377631902694704,0.5115100741386414,1.0044749975204468,1.1834458112716677,3.738887071609497,-0.6357103586196899,2.581862449645996,1.37273371219635,2.430000066757202,0.6914461255073547,1.67788565158844,0.7352042198181152,2.7100000381469727,0.5342828035354614
2002-01-03,0.5827683806419373,1.2653728723526,0.3315061032772064,8.04812240600586,1.132452368736267,1.76182222366333,0.8557034134864807,2.27823257446289,-0.0158843621611595,1.9527398347854612,0.6291801929473877,2.457735776901245,1.2886033058166504,0.9715625643730164,0.1342882961034774,1.5299999713897705,2.768342971801758,2.905785083770752,0.0904568135738372,1.410629391670227,0.3701423108577728,1.964729905128479,1.7576581239700315,2.252017021179199,-0.1996008604764938,2.10080623626709,1.7864172458648682,2.1041409969329834,5.93947172164917,4.276564121246338,-0.0340773575007915,1.3025277853012085,2.2217116355896,1.991881012916565,-1.778577446937561,1.99176287651062,0.9756174683570862,2.079942464828491,-0.0427807494997978,0.8684833645820618,-1.2290751934051514,2.076430559158325,3.102900505065918,2.3611536026000977,-0.075681135058403,1.6651254892349243,1.0151498317718506,0.5342828035354614,-0.321371465921402,2.0971932411193848,1.8349138498306277,1.8275090456008911,2.857626914978028,1.75,0.0,1.1577247381210327,-0.4779282212257385,1.7599999904632568,0.7978534698486328
2002-01-04,1.3782140016555786,4.439617156982422,-0.9849776029586792,1.0616414546966553,3.287819623947144,6.042538642883301,1.7004660367965698,2.778913736343384,1.1655510663986206,2.1629748344421387,1.5904136896133425,3.3591411113739014,2.7481496334075928,1.3437188863754272,-0.3352707624435425,0.8500000238418579,1.228379487991333,1.6051523685455322,0.7975230813026428,4.001396179199219,0.2447981685400009,3.7345528602600098,0.439912736415863,1.083825945854187,0.7498062252998352,2.414261102676392,1.0584654808044434,1.3242573738098145,-1.1390594244003296,5.133619785308838,-0.9933289289474488,1.2768763303756714,2.493635654449463,4.129798412322998,-0.3008813858032226,1.1401283740997314,0.0,1.1917697191238403,0.6493529081344604,1.184296488761902,0.4770838916301727,1.610161304473877,-0.5211361050605774,3.111649513244629,-0.8109522461891174,1.406952977180481,0.0936927795410156,0.7978534698486328,-1.2442681789398191,2.526263952255249,-0.288250207901001,3.5655736923217773,0.5743158459663391,0.9700000286102296,-0.0693962574005127,2.132628917694092,0.627748429775238,2.0,0.5772834420204163
2002-01-07,0.5803234577178955,1.3730427026748655,-1.1021181344985962,1.7159343957901,-1.2698583602905271,1.175509333610535,-0.0243932195007801,2.428591728210449,1.0362787246704102,1.8446712493896484,-1.2191733121871948,2.322899580001831,-1.1790162324905396,1.308546781539917,0.3125700354576111,0.9700000286102296,-0.7808182239532471,0.9164205193519592,1.0834342241287231,4.498456954956055,-3.1740763187408447,3.555296897888184,-0.3948672413825989,0.7583388686180115,-1.0821552276611328,2.039011240005493,-0.7306628227233887,1.2872499227523804,-2.1041595935821533,5.512337684631348,-0.0691085010766983,1.4032113552093506,-0.1794182211160659,3.794885873794556,-1.5146815776824951,2.406780481338501,0.9216654896736144,1.9391807317733765,-0.9532469511032104,0.8449547290802002,-0.5834922790527344,1.0413063764572144,-1.7354015111923218,2.744257926940918,-0.7699255347251892,1.2903236150741575,-0.9724549651145936,0.5772834420204163,0.9246734380722046,3.8250653743743896,-0.2126690745353698,3.120081663131714,-0.8915363550186157,0.6399999856948853,-0.1742160767316818,2.055572748184204,-0.3528229594230652,1.909999966621399,0.645275890827179
2002-01-08,-3.1664915084838867,5.61839485168457,-1.56253182888031,1.196191430091858,-1.2072581052780151,2.1693155765533447,-2.88669753074646,2.290250062942505,-1.0259788036346436,1.5734046697616575,-2.9074130058288574,3.616260051727295,-1.7334794998168943,3.221045017242432,-0.0666888952255249,0.7799999713897705,-1.0106767416000366,1.19210946559906,-2.042217493057251,5.536966800689697,-1.8325786590576167,2.195462465286255,-1.53649640083313,1.023254632949829,-0.1958864480257034,1.8521980047225952,0.2812941372394562,1.3650054931640625,0.6768215298652649,4.272997856140137,-1.125455617904663,1.2569409608840942,-1.108687400817871,1.8962727785110476,-1.819846034049988,0.8900477290153503,0.0730994194746017,1.857035040855408,-0.5450547933578491,1.1512869596481323,0.8398369550704956,1.1479955911636353,1.0140604972839355,3.324308395385742,0.2318393588066101,1.3331280946731567,-0.3346349895000458,0.645275890827179,2.74137020111084,3.163071155548096,-1.591951608657837,1.443681716918945,-0.4417677819728851,0.8799999952316284,0.1731902062892913,1.7234307527542114,-0.6033200621604919,1.2100000381469729,0.7684823870658875
2002-01-09,-1.840376734733581,5.980482578277588,1.2454754114151,1.3479042053222656,-0.0538502968847751,2.182732343673706,-1.2707284688949585,3.2649707794189453,-0.5638355612754822,1.716297626495361,-0.7807065844535828,1.9969336986541748,-0.5220934152603149,3.068317651748657,-0.1905509680509567,1.6200000047683716,-1.1500859260559082,1.6640156507492063,-4.883388996124268,3.387211561203003,-0.492165207862854,2.889364004135132,0.7191401124000549,1.3900136947631836,-2.2428641319274902,3.0812463760375977,-0.2810682356357574,1.4294685125350952,-1.6825971603393557,5.518089294433594,-0.0878348797559738,1.7906537055969238,-0.3610112369060516,2.731698989868164,0.0449337251484394,0.8545642495155334,-1.2569481134414673,1.8856351375579836,-0.4694436192512512,1.6182775497436523,0.1191185340285301,1.581743836402893,-1.5609508752822876,2.8761987686157227,-0.4640379548072815,1.3171125650405884,-0.783170223236084,0.7684823870658875,-0.2667379677295685,3.64261531829834,-0.2758199870586395,2.471292495727539,-0.5718969702720642,1.840000033378601,-1.2501263618469238,2.282645463943481,-0.9132483601570128,2.630000114440918,0.6758435964584351
2002-01-10,-2.2565624713897705,2.688551425933838,0.4505961835384369,0.949970841407776,0.8512953519821167,2.358660221099853,-0.7509422302246094,1.7598856687545776,-0.4027391672134399,1.6040518283843994,-0.3205130994319916,2.181427240371704,-0.52667635679245,1.953047633171081,0.3721039295196533,0.8500000238418579,-2.359518527984619,2.338869333267212,0.1798561662435531,5.84063720703125,0.2331909388303756,2.038386106491089,-1.0529550313949585,2.216236352920532,0.713722288608551,1.9846054315567017,-1.3504923582077026,1.591922640800476,-2.22611927986145,7.2936506271362305,2.698396921157837,1.5728113651275637,1.7553367614746094,2.091707468032837,0.2909906804561615,1.150888442993164,-0.1861851215362548,2.855574131011963,-0.8283445239067078,3.231363534927368,0.8015733361244202,1.4517444372177124,1.2191733121871948,2.923569440841675,0.4298840761184692,0.9016215205192566,0.0949462726712226,0.6758435964584351,1.1167359352111816,4.019862174987793,-1.5559121370315552,2.628371238708496,1.6951289176940918,1.1200000047683716,0.970453143119812,1.999491572380066,0.4069181680679321,1.4800000190734863,0.7943755388259888
2002-01-11,-0.8933616280555725,3.472792863845825,-0.3200002610683441,0.9702335596084596,-0.4537576138973236,3.644439697265625,-2.9031832218170166,3.3541042804718018,-2.1104679107666016,1.306755781173706,-1.9958328008651731,2.929663896560669,-0.9784814119338988,1.4358088970184326,-1.6902450323104858,0.6600000262260437,-0.5105603933334351,1.5872204303741455,0.0,4.29388952255249,-2.276352882385254,2.9776108264923096,-0.5213567018508911,1.8025883436203003,-0.2376709431409835,1.5546780824661257,-0.9842517971992492,1.3246630430221558,-0.8073861598968506,5.733099937438965,0.154838740825653,1.744253635406494,-3.6056299209594727,3.456851005554199,0.9961344003677368,1.2798433303833008,-1.95348060131073,1.5126103162765503,0.5110593438148499,2.22192931175232,-1.1644718647003174,2.355278491973877,-1.2884724140167236,3.655516862869263,-0.6455800533294678,1.08314311504364,-1.194715976715088,0.7943755388259888,1.103242039680481,1.633009672164917,-1.7864552736282349,1.8285565376281736,0.7676805257797241,1.8799999952316284,-1.458062767982483,1.239072322845459,-2.2853736877441406,2.289999961853028,0.4499605298042297
2002-01-14,0.0285591892898082,1.5790960788726809,-0.3476473093032837,0.7803636789321899,-2.074310064315796,3.6329615116119385,-1.065360188484192,1.2590391635894775,-0.2301875352859497,1.007681369781494,-0.347045361995697,2.576136827468872,-0.5333346128463745,1.8232301473617556,-0.0228806771337986,0.699999988079071,-1.8652411699295044,1.912936806678772,-0.88516765832901,4.815887451171875,-0.7884403467178345,1.740291714668274,-0.3218023777008056,1.5590285062789917,-1.819868206977844,1.5476455688476562,-1.6891868114471436,1.393056869506836,1.5620797872543335,5.412115573883057,0.5099450349807739,1.1885967254638672,-0.9071567058563232,3.540665864944458,-1.3423020839691162,1.1583763360977173,-1.7113937139511108,2.424170017242432,-1.8000929355621338,1.1469955444335938,-0.423909068107605,1.5992445945739746,0.2193785160779953,2.516082525253296,1.3177443742752075,1.3799153566360474,-0.3673259317874908,0.4499605298042297,-0.6851146817207336,1.7144864797592163,-1.0387628078460691,1.6648741960525513,1.200014352798462,1.3799999952316284,0.0,0.9174237251281738,0.0518000535666942,2.0299999713897705,0.6367540955543518
2002-01-15,-0.1150086373090744,4.202609062194824,1.6121127605438232,0.7620434165000916,2.6596598625183105,2.372135162353516,1.9243698120117188,2.1084797382354736,0.688414454460144,2.0575263500213623,0.7060039639472961,2.507568359375,-1.335612416267395,1.4491074085235596,0.8575026988983154,0.8399999737739563,0.7360830903053284,2.4568030834198,0.1397624313831329,3.868598461151123,2.4692611694335938,3.8602287769317623,0.8440564870834351,1.539135456085205,0.3426386415958404,2.88337516784668,0.7090432047843933,1.6009620428085327,-0.7469152808189392,5.877151012420654,0.0338180586695671,0.9672192931175232,1.3576675653457642,2.9879050254821777,-1.0106767416000366,1.1462239027023315,-1.3270336389541626,2.439986228942871,-2.0429165363311768,1.939291000366211,-1.421824932098389,1.9114924669265747,1.273533821105957,2.017850875854492,1.4408742189407349,1.2918874025344849,0.4272206723690033,0.6367540955543518,0.2125399261713028,2.12343430519104,-1.7504498958587646,4.706197261810303,-0.0299446024000644,2.740000009536743,1.9535340070724487,1.749170422554016,1.2012923955917358,1.7799999713897705,0.7178501486778259
